frame.number,frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,sctp.srcport,sctp.dstport,s1ap.ENB_UE_S1AP_ID,s1ap.MME_UE_S1AP_ID,s1ap.procedureCode
"271","1758134436.493067000",,,"2600:300:3008:2::6","2600:300:20e2:a315::1:db85","36412","35604","1505805","143312394","23"
"272","1758134436.493070000","10.3.7.40","18.8.23.13",,,"36412","36412","7368","524","23"
"273","1758134436.493071000",,,"2600:300:20e2:a315::1:db85","2600:300:3008:2::6","35604","36412","524","139979467","23"
"274","1758134436.502172000","10.3.7.45","18.8.23.13",,,"36412","36412","17086","8466","9"
"275","1758134436.502174000","7.193.167.162","10.168.79.2",,,"47327","36412","8466","3254312280","9"
"276","1758134436.515744000","18.8.23.13","10.3.7.40",,,"36412","36412","7369","1505805","23"
"277","1758134436.545085000","10.3.7.34","18.8.23.13",,,"36412","36412","3407","61971","13"
"278","1758134436.545085000","7.193.167.162","10.165.94.130",,,"41712","36412","61971","2178786960","13"
"279","1758134436.545086000","10.165.94.130","7.193.167.162",,,"36412","41712","61971","2178786960","23"
"280","1758134436.545086000","18.8.23.13","10.3.7.34",,,"36412","36412","3407","61971","23"
"281","1758134436.545088000","10.3.7.40","18.8.23.13",,,"36412","36412","7369","1505805","23"
"282","1758134436.545088000",,,"2600:300:20e2:a315::1:db85","2600:300:3008:2::6","35604","36412","1505805","143312394","23"
"283","1758134436.726955000","10.3.7.34","18.8.23.13",,,"36412","36412","3407","61971","23"
"284","1758134436.726972000","7.193.167.162","10.165.94.130",,,"41712","36412","61971","2178786960","23"
"285","1758134436.727000000","10.3.7.16","18.8.23.13",,,"36412","36412","4399",,"12"
"286","1758134436.727001000","7.193.167.162","10.165.94.130",,,"41712","36412","52243",,"12"
"287","1758134437.355436000","10.3.7.16","18.8.23.13",,,"36412","36412","4399","52243","9"
"288","1758134437.355437000","7.193.167.162","10.165.94.130",,,"41712","36412","52243","2178788349","9"
"289","1758134437.690753000","10.3.7.72","18.8.23.13",,,"36412","36412","5234",,"12"
"290","1758134437.690753000","7.193.167.162","10.165.94.130",,,"41712","36412","1516046",,"12"
"291","1758134437.690754000","10.165.94.130","7.193.167.162",,,"36412","41712","1516046","2178792663","9"
"292","1758134437.690754000","18.8.23.13","10.3.7.72",,,"36412","36412","5234","1516046","9"
"293","1758134438.331377000","10.3.7.72","18.8.23.13",,,"36412","36412","5234","1516046","9"
"294","1758134438.331377000","7.193.167.162","10.165.94.130",,,"41712","36412","1516046","2178792663","9"
"295","1758134438.331381000","10.3.7.34","18.8.23.13",,,"36412","36412","3408",,"12"
"296","1758134438.331382000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","1526028",,"12"
"297","1758134438.331382000",,,"2001:4888:2010:92:106:28a:0:42","2001:4888:2010:22:106:4402:1:5273","36412","57423","1531664","3618982","23"
"298","1758134438.331383000","18.8.23.13","10.3.7.34",,,"36412","36412","3404","1531664","23"
"299","1758134438.331383000",,,"2001:4888:2010:92:106:28a:0:42","2001:4888:2010:22:106:4402:1:5273","36412","57423","1526028","3809468","11"
"300","1758134438.509865000","18.8.23.13","10.3.7.34",,,"36412","36412","3408","1526028","11"
"301","1758134438.509865000","10.3.7.34","18.8.23.13",,,"36412","36412","3404","1531664","23"
"302","1758134438.509866000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","1531664","3618982","23"
"303","1758134438.509866000","10.3.7.34","18.8.23.13",,,"36412","36412","3408","1526028","13"
"304","1758134438.509868000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","1526028","3809468","13"
"305","1758134438.509885000",,,"2001:4888:2010:92:106:28a:0:42","2001:4888:2010:22:106:4402:1:5273","36412","57423","1526028","3809468","23"
"306","1758134438.509885000","18.8.23.13","10.3.7.34",,,"36412","36412","3408","1526028","23"
"307","1758134438.509886000","10.3.7.34","18.8.23.13",,,"36412","36412","3408","1526028","23"
"308","1758134438.509886000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","1526028","3809468","23"
"309","1758134438.509887000","10.3.7.34","18.8.23.13",,,"36412","36412","3409",,"12"
"310","1758134438.509888000","7.193.167.162","10.192.9.130",,,"46179","36412","1479181",,"12"
"311","1758134438.509889000","10.192.9.130","7.193.167.162",,,"36412","46179","4366","2175180495","23"
"312","1758134438.509889000","18.8.23.13","10.3.7.34",,,"36412","36412","3370","4366","23"
"313","1758134438.509890000","10.192.9.130","7.193.167.162",,,"36412","46179","1479181","2176114783","11"
"314","1758134438.889966000","10.192.9.130","7.193.167.162",,,"36412","46179","1479181","2176114783","23"
"315","1758134438.889974000","18.8.23.13","10.3.7.34",,,"36412","36412","3409","1479181","11"
"316","1758134438.889974000","18.8.23.13","10.3.7.34",,,"36412","36412","3409","1479181","23"
"317","1758134438.889975000","10.3.7.34","18.8.23.13",,,"36412","36412","3370","4366","23"
"318","1758134438.889976000","10.3.7.34","18.8.23.13",,,"36412","36412","3409","1479181","23"
"319","1758134438.889977000","7.193.167.162","10.192.9.130",,,"46179","36412","4366","2175180495","23"
"320","1758134438.889977000","7.193.167.162","10.192.9.130",,,"46179","36412","1479181","2176114783","23"
"321","1758134438.890011000","10.168.78.130","7.193.167.162",,,"36412","37163",,,"41"
"322","1758134438.926002000","10.3.7.8","18.8.23.13",,,"36412","36412","6067",,"12"
"323","1758134438.926008000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","1523215",,"12"
"324","1758134438.926009000",,,"2600:300:300c:704::1","2600:300:20e2:a315::1:db85","36412","47510","13326","362350482","23"
"325","1758134438.926009000","18.8.23.13","10.3.7.8",,,"36412","36412","6066","13326","23"
"326","1758134438.942635000","10.3.7.8","18.8.23.13",,,"36412","36412","6066","13326","23"
"327","1758134438.942636000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","13326","362350482","23"
"328","1758134438.943583000",,,"2600:300:300c:704::1","2600:300:20e2:a315::1:db85","36412","47510","1523215","368551115","23"
"329","1758134439.005468000","18.8.23.13","10.3.7.8",,,"36412","36412","6067","1523215","23"
"330","1758134439.005481000","10.3.7.8","18.8.23.13",,,"36412","36412","6067","1523215","23"
"331","1758134439.005482000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","1523215","368551115","23"
"332","1758134440.465958000","10.168.67.130","7.193.167.162",,,"36412","60851",,,"41"
"333","1758134440.900023000","10.3.7.27","18.8.23.13",,,"36412","36412","36361",,"12"
"334","1758134440.900023000","7.193.167.162","10.201.231.114",,,"34034","36412","1520141",,"12"
"335","1758134440.991712000","10.3.7.27","18.8.23.13",,,"36412","36412","36361","1520141","9"
"336","1758134441.568483000","7.193.167.162","10.201.231.114",,,"34034","36412","1520141","3252246243","9"
"337","1758134441.568493000","10.3.7.45","18.8.23.13",,,"36412","36412","17083","1807","18"
"338","1758134441.568494000","7.193.167.162","10.165.92.130",,,"52371","36412","1807","1103669893","18"
"339","1758134441.568494000","10.165.92.130","7.193.167.162",,,"36412","52371","1807","1103669893","23"
"340","1758134441.568495000","18.8.23.13","10.3.7.45",,,"36412","36412","17083","1807","23"
"341","1758134441.568495000","10.3.7.45","18.8.23.13",,,"36412","36412","17083","1807","23"
"342","1758134441.568504000","7.193.167.162","10.165.92.130",,,"52371","36412","1807","1103669893","23"
"343","1758134442.878862000","10.3.7.16","18.8.23.13",,,"36412","36412","4400",,"12"
"344","1758134442.878863000","7.193.167.162","10.165.92.130",,,"52371","36412","1433100",,"12"
"345","1758134442.878863000","10.165.92.130","7.193.167.162",,,"36412","52371","10258","1103638633","23"
"346","1758134442.878864000","18.8.23.13","10.3.7.16",,,"36412","36412","4398","10258","23"
"347","1758134442.878880000","10.165.92.130","7.193.167.162",,,"36412","52371","1433100","1103787779","11"
"348","1758134442.878881000","10.165.92.130","7.193.167.162",,,"36412","52371","1433100","1103787779","23"
"349","1758134442.893518000","18.8.23.13","10.3.7.16",,,"36412","36412","4400","1433100","11"
"350","1758134442.893520000","18.8.23.13","10.3.7.16",,,"36412","36412","4400","1433100","23"
"351","1758134442.899545000","10.3.7.16","18.8.23.13",,,"36412","36412","4398","10258","23"
"352","1758134442.899546000","10.3.7.16","18.8.23.13",,,"36412","36412","4400","1433100","23"
"353","1758134442.899547000","7.193.167.162","10.165.92.130",,,"52371","36412","10258","1103638633","23"
"354","1758134442.899550000","7.193.167.162","10.165.92.130",,,"52371","36412","1433100","1103787779","23"
"355","1758134443.060892000","10.3.7.46","18.8.23.13",,,"36412","36412","27607",,"12"
"356","1758134443.060893000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","12307",,"12"
"357","1758134443.593316000","10.3.7.46","18.8.23.13",,,"36412","36412","27607","12307","9"
"358","1758134443.593317000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","12307","131827967","9"
"359","1758134443.762925000","10.3.7.9","18.8.23.13",,,"36412","36412","6919",,"12"
"360","1758134443.762925000","7.193.167.162","10.164.26.130",,,"53706","36412","66835",,"12"
"361","1758134443.762926000","10.164.26.130","7.193.167.162",,,"36412","53706","66835","3250772642","9"
"362","1758134443.762926000","10.164.26.130","7.193.167.162",,,"36412","53706",,,"41"
"363","1758134443.762928000","18.8.23.13","10.3.7.9",,,"36412","36412","6919","66835","9"
"364","1758134443.762929000","10.3.7.9","18.8.23.13",,,"36412","36412","6919","66835","9"
"365","1758134444.688644000","7.193.167.162","10.164.26.130",,,"53706","36412","66835","3250772642","9"
"366","1758134444.688652000","10.3.7.35","18.8.23.13",,,"36412","36412","13300","1514768","18"
"367","1758134444.688653000","7.193.167.162","10.201.231.114",,,"34034","36412","1514768","3252063993","18"
"368","1758134444.688653000","10.201.231.114","7.193.167.162",,,"36412","34034","1514768","3252063993","23"
"369","1758134444.688654000","18.8.23.13","10.3.7.35",,,"36412","36412","13300","1514768","23"
"370","1758134444.688654000","10.3.7.35","18.8.23.13",,,"36412","36412","13300","1514768","23"
"371","1758134444.688655000","7.193.167.162","10.201.231.114",,,"34034","36412","1514768","3252063993","23"
"372","1758134446.305112000","10.3.7.34","18.8.23.13",,,"36412","36412","3410",,"12"
"373","1758134446.305112000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","22030",,"12"
"374","1758134446.692236000",,,"2001:4888:2010:92:106:28a:0:42","2001:4888:2010:22:106:4402:1:5273","36412","57423","22030","3855119","11"
"375","1758134446.692240000",,,"2001:4888:2010:92:106:28a:0:42","2001:4888:2010:22:106:4402:1:5273","36412","57423","22030","3855119","23"
"376","1758134446.692241000","18.8.23.13","10.3.7.34",,,"36412","36412","3410","22030","11"
"377","1758134446.692241000","18.8.23.13","10.3.7.34",,,"36412","36412","3410","22030","23"
"378","1758134446.692242000","10.3.7.34","18.8.23.13",,,"36412","36412","3410","22030","23"
"379","1758134446.692243000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","22030","3855119","23"
"380","1758134446.692258000","10.3.7.11","18.8.23.13",,,"36412","36412","39193",,"12"
"381","1758134446.692258000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","1514509",,"12"
"382","1758134446.692259000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","1529356","123478176","23"
"383","1758134446.692260000","18.8.23.13","10.3.7.11",,,"36412","36412","39192","1529356","23"
"384","1758134446.718887000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","1514509","127781821","11"
"385","1758134446.718891000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","1514509","127781821","23"
"386","1758134446.718891000","18.8.23.13","10.3.7.11",,,"36412","36412","39193","1514509","11"
"387","1758134446.718892000","18.8.23.13","10.3.7.11",,,"36412","36412","39193","1514509","23"
"388","1758134446.718903000","10.3.7.11","18.8.23.13",,,"36412","36412","39192","1529356","23"
"389","1758134446.718904000","10.3.7.11","18.8.23.13",,,"36412","36412","39193","1514509","23"
"390","1758134446.718905000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","1529356","123478176","23"
"391","1758134446.718906000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","1514509","127781821","23"
"392","1758134446.718906000","10.3.7.10","18.8.23.13",,,"36412","36412","32035",,"12"
"393","1758134446.718907000","7.193.167.162","10.192.10.2",,,"32922","36412","1521679",,"12"
"394","1758134446.758512000","10.3.7.72","18.8.23.13",,,"36412","36412","5235",,"12"
"395","1758134446.758513000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:42","55780","36412","1514255",,"12"
"396","1758134446.999162000","10.3.7.10","18.8.23.13",,,"36412","36412","32035","1521679","9"
"397","1758134446.999163000","7.193.167.162","10.192.10.2",,,"32922","36412","1521679","26389270","9"
"398","1758134446.999164000","10.3.7.23","18.8.23.13",,,"36412","36412","11099",,"12"
"399","1758134446.999165000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","1527567",,"12"
"400","1758134446.999166000",,,"2600:300:300c:704::1","2600:300:20e2:a315::1:db85","36412","47510","1514253","352553210","23"
"401","1758134446.999166000","18.8.23.13","10.3.7.23",,,"36412","36412","11097","1514253","23"
"402","1758134447.015799000","10.3.7.23","18.8.23.13",,,"36412","36412","11097","1514253","23"
"403","1758134447.015799000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","1514253","352553210","23"
"404","1758134447.016607000",,,"2600:300:300c:704::1","2600:300:20e2:a315::1:db85","36412","47510","1527567","360959165","23"
"405","1758134447.247907000","18.8.23.13","10.3.7.23",,,"36412","36412","11099","1527567","23"
"406","1758134447.247909000","10.3.7.23","18.8.23.13",,,"36412","36412","11099","1527567","23"
"407","1758134447.247909000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","1527567","360959165","23"
"408","1758134447.247912000","10.3.7.72","18.8.23.13",,,"36412","36412","5235","1514255","9"
"409","1758134447.247913000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:42","55780","36412","1514255","4720991","9"
"410","1758134447.420491000","10.3.7.34","18.8.23.13",,,"36412","36412","3411",,"12"
"411","1758134447.420491000","7.193.167.162","10.165.92.130",,,"52371","36412","1509647",,"12"
"412","1758134447.420492000","10.165.92.130","7.193.167.162",,,"36412","52371","1509647","1103808269","11"
"413","1758134447.420492000","10.165.92.130","7.193.167.162",,,"36412","52371","1509647","1103808269","23"
"414","1758134447.420493000","18.8.23.13","10.3.7.34",,,"36412","36412","3411","1509647","11"
"415","1758134447.420494000","18.8.23.13","10.3.7.34",,,"36412","36412","3411","1509647","23"
"416","1758134447.420494000","10.3.7.34","18.8.23.13",,,"36412","36412","3411","1509647","23"
"417","1758134447.420495000","7.193.167.162","10.165.92.130",,,"52371","36412","1509647","1103808269","23"
"418","1758134447.420495000","10.3.7.17","18.8.23.13",,,"36412","36412","24518","40978","18"
"419","1758134447.420496000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::c","40699","36412","40978","135821238","18"
"420","1758134448.018485000",,,"2600:300:300a:2::c","2600:300:20e2:a315::1:db85","36412","40699","40978","135821238","23"
"421","1758134448.018485000","18.8.23.13","10.3.7.17",,,"36412","36412","24518","40978","23"
"422","1758134448.018486000","10.3.7.17","18.8.23.13",,,"36412","36412","24518","40978","23"
"423","1758134448.018487000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::c","40699","36412","40978","135821238","23"
"424","1758134448.080839000","10.3.7.34","18.8.23.13",,,"36412","36412","3412",,"12"
"425","1758134448.080845000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","1527312",,"12"
"426","1758134448.080846000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","1527312","123565422","11"
"427","1758134448.080868000","18.8.23.13","10.3.7.34",,,"36412","36412","3412","1527312","11"
"428","1758134448.080868000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","1527312","123565422","23"
"429","1758134448.080869000","18.8.23.13","10.3.7.34",,,"36412","36412","3412","1527312","23"
"430","1758134448.080870000","10.3.7.34","18.8.23.13",,,"36412","36412","3412","1527312","23"
"431","1758134448.080870000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","1527312","123565422","23"
"432","1758134449.654276000","10.3.7.34","18.8.23.13",,,"36412","36412","3413",,"12"
"433","1758134449.654277000","7.193.167.162","10.165.92.130",,,"52371","36412","67089",,"12"
"434","1758134449.822132000","10.3.7.34","18.8.23.13",,,"36412","36412","3413","67089","9"
"435","1758134449.822132000","7.193.167.162","10.165.92.130",,,"52371","36412","67089","1103818712","9"
"436","1758134450.044682000","10.3.7.34","18.8.23.13",,,"36412","36412","3414",,"12"
"437","1758134450.044683000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","30738",,"12"
"438","1758134450.270998000","10.3.7.34","18.8.23.13",,,"36412","36412","3414","30738","13"
