frame.number,frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,sctp.srcport,sctp.dstport,s1ap.ENB_UE_S1AP_ID,s1ap.MME_UE_S1AP_ID,s1ap.procedureCode
"10807","1758135434.300277000","10.3.7.8","18.8.23.13",,,"36412","36412","6126",,"12"
"10808","1758135434.300278000","7.193.167.162","10.192.10.2",,,"32922","36412","69394",,"12"
"10809","1758135434.300306000","10.192.10.2","7.193.167.162",,,"36412","32922","74514","31002813","23"
"10810","1758135434.300306000","18.8.23.13","10.3.7.8",,,"36412","36412","6118","74514","23"
"10811","1758135434.300307000","10.3.7.8","18.8.23.13",,,"36412","36412","6118","74514","23"
"10812","1758135434.300307000","7.193.167.162","10.192.10.2",,,"32922","36412","74514","31002813","23"
"10813","1758135434.300308000","10.192.10.2","7.193.167.162",,,"36412","32922","69394","31254730","11"
"10814","1758135434.300308000","10.192.10.2","7.193.167.162",,,"36412","32922","69394","31254730","23"
"10815","1758135434.300309000","18.8.23.13","10.3.7.8",,,"36412","36412","6126","69394","11"
"10816","1758135434.300310000","18.8.23.13","10.3.7.8",,,"36412","36412","6126","69394","23"
"10817","1758135434.300311000","10.3.7.8","18.8.23.13",,,"36412","36412","6126","69394","23"
"10818","1758135434.300311000","7.193.167.162","10.192.10.2",,,"32922","36412","69394","31254730","23"
"10819","1758135434.881843000","10.165.94.130","7.193.167.162",,,"36412","41712",,,"41"
"10820","1758135435.552904000","10.3.7.39","18.8.23.13",,,"36412","36412","25157",,"12"
"10821","1758135435.552904000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","28689",,"12"
"10822","1758135435.552906000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","29711","374891816","23"
"10823","1758135435.552906000","18.8.23.13","10.3.7.39",,,"36412","36412","25155","29711","23"
"10824","1758135435.552907000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","28689","381498210","11"
"10825","1758135435.552908000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","28689","381498210","23"
"10826","1758135436.153468000","18.8.23.13","10.3.7.39",,,"36412","36412","25157","28689","11"
"10827","1758135436.153475000","18.8.23.13","10.3.7.39",,,"36412","36412","25157","28689","23"
"10828","1758135436.153502000","10.3.7.39","18.8.23.13",,,"36412","36412","25155","29711","23"
"10829","1758135436.153503000","10.3.7.39","18.8.23.13",,,"36412","36412","25157","28689","23"
"10830","1758135436.153504000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","29711","374891816","23"
"10831","1758135436.153505000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","28689","381498210","23"
"10832","1758135437.070888000","10.3.7.49","18.8.23.13",,,"36412","36412","3887",,"12"
"10833","1758135437.070888000","7.193.167.162","10.168.79.2",,,"47327","36412","90899",,"12"
"10834","1758135437.978192000","10.3.7.49","18.8.23.13",,,"36412","36412","3887","90899","9"
"10835","1758135437.978193000","7.193.167.162","10.168.79.2",,,"47327","36412","90899","3250598610","9"
"10836","1758135437.978198000","10.3.7.17","18.8.23.13",,,"36412","36412","24563","19983","3"
"10837","1758135437.978199000","7.193.167.162","10.164.26.130",,,"53706","36412","21007","3254775910","3"
"10838","1758135437.978199000","10.164.26.130","7.193.167.162",,,"36412","53706","21007","3254775910","3"
"10839","1758135437.978200000","18.8.23.13","10.3.7.17",,,"36412","36412","24563","21007","3"
"10840","1758135439.638499000","10.3.7.67","18.8.23.13",,,"36412","36412","2663",,"12"
"10841","1758135439.638499000","7.193.167.162","10.164.26.130",,,"53706","36412","89875",,"12"
"10842","1758135439.638500000","10.164.26.130","7.193.167.162",,,"36412","53706","46866","3247008215","23"
"10843","1758135439.638500000","18.8.23.13","10.3.7.67",,,"36412","36412","2662","46866","23"
"10844","1758135439.849958000","10.3.7.67","18.8.23.13",,,"36412","36412","2662","46866","23"
"10845","1758135439.849963000","7.193.167.162","10.164.26.130",,,"53706","36412","46866","3247008215","23"
"10846","1758135439.849965000","10.164.26.130","7.193.167.162",,,"36412","53706","89875","3247151972","11"
"10847","1758135439.849965000","10.164.26.130","7.193.167.162",,,"36412","53706","89875","3247151972","23"
"10848","1758135439.849967000","18.8.23.13","10.3.7.67",,,"36412","36412","2663","89875","11"
"10849","1758135439.849967000","18.8.23.13","10.3.7.67",,,"36412","36412","2663","89875","23"
"10850","1758135439.849969000","10.3.7.67","18.8.23.13",,,"36412","36412","2663","89875","23"
"10851","1758135439.849970000","7.193.167.162","10.164.26.130",,,"53706","36412","89875","3247151972","23"
"10852","1758135439.849972000","10.3.7.2","18.8.23.13",,,"36412","36412","4058",,"12"
"10853","1758135439.849989000","7.193.167.162","10.165.92.130",,,"52371","36412","61454",,"12"
"10854","1758135439.849989000","10.165.92.130","7.193.167.162",,,"36412","52371","22285","1099898780","23"
"10855","1758135439.849990000","18.8.23.13","10.3.7.2",,,"36412","36412","4057","22285","23"
"10856","1758135440.026379000","10.165.92.130","7.193.167.162",,,"36412","52371","61454","1100043297","11"
"10857","1758135440.026383000","10.165.92.130","7.193.167.162",,,"36412","52371","61454","1100043297","23"
"10858","1758135440.026384000","18.8.23.13","10.3.7.2",,,"36412","36412","4058","61454","11"
"10859","1758135440.026384000","18.8.23.13","10.3.7.2",,,"36412","36412","4058","61454","23"
"10860","1758135440.026385000","10.3.7.2","18.8.23.13",,,"36412","36412","4057","22285","23"
"10861","1758135440.026386000","10.3.7.2","18.8.23.13",,,"36412","36412","4058","61454","23"
"10862","1758135440.026387000","7.193.167.162","10.165.92.130",,,"52371","36412","22285","1099898780","23"
"10863","1758135440.026387000","7.193.167.162","10.165.92.130",,,"52371","36412","61454","1100043297","23"
"10864","1758135440.026390000","10.192.9.130","7.193.167.162",,,"36412","46179","28176","2180407451","23"
"10865","1758135440.026390000","18.8.23.13","10.3.7.40",,,"36412","36412","7372","28176","23"
"10866","1758135440.026392000","10.3.7.40","18.8.23.13",,,"36412","36412","7372","28176","23"
"10867","1758135440.026392000","7.193.167.162","10.192.9.130",,,"46179","36412","28176","2180407451","23"
"10868","1758135440.706153000","10.3.7.34","18.8.23.13",,,"36412","36412","3614","62994","18"
"10869","1758135440.706153000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:32","39181","36412","62994","2641053","18"
"10870","1758135440.706154000",,,"2001:4888:2010:92:106:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","39181","62994","2641053","23"
"10871","1758135440.706154000","18.8.23.13","10.3.7.34",,,"36412","36412","3614","62994","23"
"10872","1758135440.795593000","10.3.7.34","18.8.23.13",,,"36412","36412","3614","62994","23"
"10873","1758135440.795596000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:32","39181","36412","62994","2641053","23"
"10874","1758135441.147965000","10.3.7.8","18.8.23.13",,,"36412","36412","6127",,"12"
"10875","1758135441.147966000","7.193.167.162","10.168.71.2",,,"44844","36412","94739",,"12"
"10876","1758135441.150842000","10.3.7.50","18.8.23.13",,,"36412","36412","13743",,"12"
"10877","1758135441.173796000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","96531",,"12"
"10878","1758135441.173804000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","73234","127599664","23"
"10879","1758135441.180411000","18.8.23.13","10.3.7.50",,,"36412","36412","13742","73234","23"
"10880","1758135441.180411000","10.3.7.50","18.8.23.13",,,"36412","36412","13742","73234","23"
"10881","1758135441.190606000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","73234","127599664","23"
"10882","1758135441.191575000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","96531","121780097","23"
"10883","1758135441.221947000","18.8.23.13","10.3.7.50",,,"36412","36412","13743","96531","23"
"10884","1758135442.245775000","10.3.7.50","18.8.23.13",,,"36412","36412","13743","96531","23"
"10885","1758135442.245780000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","96531","121780097","23"
"10886","1758135442.245783000","10.3.7.8","18.8.23.13",,,"36412","36412","6127","94739","9"
"10887","1758135442.245784000","7.193.167.162","10.168.71.2",,,"44844","36412","94739","2178017552","9"
"10888","1758135442.690564000",,,"2001:4888:2010:92:106:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","39181","61202","3066769","23"
"10889","1758135442.690564000","18.8.23.13","10.3.7.45",,,"36412","36412","17174","61202","23"
"10890","1758135442.690566000","10.3.7.45","18.8.23.13",,,"36412","36412","17174","61202","23"
"10891","1758135442.690566000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:32","39181","36412","61202","3066769","23"
"10892","1758135442.690589000","10.3.7.72","18.8.23.13",,,"36412","36412","5402",,"12"
"10893","1758135442.690590000","7.193.167.162","10.165.94.130",,,"41712","36412","46350",,"12"
"10894","1758135442.690590000","10.165.94.130","7.193.167.162",,,"36412","41712","13070","2174630001","23"
"10895","1758135442.810299000","10.165.94.130","7.193.167.162",,,"36412","41712","46350","2175226818","9"
"10896","1758135442.810304000","18.8.23.13","10.3.7.72",,,"36412","36412","5370","13070","23"
"10897","1758135442.810304000","18.8.23.13","10.3.7.72",,,"36412","36412","5402","46350","9"
"10898","1758135442.810305000","10.3.7.72","18.8.23.13",,,"36412","36412","5370","13070","23"
"10899","1758135442.810306000","7.193.167.162","10.165.94.130",,,"41712","36412","13070","2174630001","23"
"10900","1758135442.810322000","10.3.7.45","18.8.23.13",,,"36412","36412","17175",,"12"
"10901","1758135442.810322000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:32","39181","36412","98579",,"12"
"10902","1758135442.824539000","10.3.7.8","18.8.23.13",,,"36412","36412","6128",,"12"
"10903","1758135442.835259000","7.193.167.162","10.165.92.130",,,"52371","36412","60684",,"12"
"10904","1758135442.835260000","10.165.92.130","7.193.167.162",,,"36412","52371","18447","1099908068","23"
"10905","1758135442.835261000","18.8.23.13","10.3.7.8",,,"36412","36412","6123","18447","23"
"10906","1758135442.835261000","10.3.7.8","18.8.23.13",,,"36412","36412","6123","18447","23"
"10907","1758135442.835262000","7.193.167.162","10.165.92.130",,,"52371","36412","18447","1099908068","23"
"10908","1758135442.841788000","10.165.92.130","7.193.167.162",,,"36412","52371","60684","1100056807","11"
"10909","1758135442.841790000","10.165.92.130","7.193.167.162",,,"36412","52371","60684","1100056807","23"
"10910","1758135442.841791000","18.8.23.13","10.3.7.8",,,"36412","36412","6128","60684","11"
"10911","1758135442.841791000","18.8.23.13","10.3.7.8",,,"36412","36412","6128","60684","23"
"10912","1758135442.926810000","10.3.7.8","18.8.23.13",,,"36412","36412","6128","60684","23"
"10913","1758135442.926811000","7.193.167.162","10.165.92.130",,,"52371","36412","60684","1100056807","23"
"10914","1758135442.926812000","10.3.7.72","18.8.23.13",,,"36412","36412","5402","46350","9"
"10915","1758135442.926813000","7.193.167.162","10.165.94.130",,,"41712","36412","46350","2175226818","9"
"10916","1758135442.926828000","10.3.7.45","18.8.23.13",,,"36412","36412","17175","98579","9"
"10917","1758135443.937776000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:32","39181","36412","98579","3118628","9"
"10918","1758135445.012099000","10.3.7.50","18.8.23.13",,,"36412","36412","13744",,"12"
"10919","1758135445.031024000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","21516",,"12"
"10920","1758135445.844748000","10.3.7.50","18.8.23.13",,,"36412","36412","13744","21516","9"
"10921","1758135445.844756000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","21516","131238722","9"
"10922","1758135447.266398000","10.3.7.63","18.8.23.13",,,"36412","36412","3933","29968","3"
"10923","1758135447.519771000","7.193.167.162","10.164.26.130",,,"53706","36412","86289","3253878035","3"
"10924","1758135447.519777000","10.164.26.130","7.193.167.162",,,"36412","53706","86289","3253878035","3"
"10925","1758135447.519777000","18.8.23.13","10.3.7.63",,,"36412","36412","3933","86289","3"
"10926","1758135447.519782000","10.3.7.34","18.8.23.13",,,"36412","36412","3636",,"12"
"10927","1758135447.519782000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:32","53625","36412","1535760",,"12"
"10928","1758135447.699265000","10.3.7.34","18.8.23.13",,,"36412","36412","3636","1535760","9"
"10929","1758135447.699266000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:32","53625","36412","1535760","2358274","9"
"10930","1758135447.699266000","10.3.7.70","18.8.23.13",,,"36412","36412","784",,"12"
"10931","1758135447.699267000","7.193.167.162","10.165.92.130",,,"52371","36412","57868",,"12"
"10932","1758135448.353796000","10.3.7.70","18.8.23.13",,,"36412","36412","784","57868","9"
"10933","1758135448.353797000","7.193.167.162","10.165.92.130",,,"52371","36412","57868","1100078961","9"
"10934","1758135448.575108000","10.3.7.2","18.8.23.13",,,"36412","36412","4059",,"12"
"10935","1758135448.575109000","7.193.167.162","10.165.92.130",,,"52371","36412","34575",,"12"
"10936","1758135448.865830000","10.3.7.2","18.8.23.13",,,"36412","36412","4059","34575","9"
"10937","1758135448.865830000","7.193.167.162","10.165.92.130",,,"52371","36412","34575","1100082908","9"
"10938","1758135449.545330000","10.3.7.34","18.8.23.13",,,"36412","36412","3637","33552","3"
"10939","1758135449.545331000","7.193.167.162","10.165.94.130",,,"41712","36412","88849","2175179565","3"
"10940","1758135449.545331000","10.165.94.130","7.193.167.162",,,"36412","41712","88849","2175179565","3"
"10941","1758135450.561785000","18.8.23.13","10.3.7.34",,,"36412","36412","3637","88849","3"
"10942","1758135451.007698000","10.3.7.8","18.8.23.13",,,"36412","36412","6129",,"12"
"10943","1758135451.007699000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","1473549",,"12"
"10944","1758135451.007700000",,,"2600:300:300c:704::1","2600:300:20e2:a315::1:db85","36412","47510","7949","357389904","23"
"10945","1758135451.007701000","18.8.23.13","10.3.7.8",,,"36412","36412","6121","7949","23"
"10946","1758135451.007701000",,,"2600:300:300c:704::1","2600:300:20e2:a315::1:db85","36412","47510","1473549","357905301","11"
"10947","1758135451.091777000","18.8.23.13","10.3.7.8",,,"36412","36412","6129","1473549","11"
"10948","1758135451.091782000","10.3.7.8","18.8.23.13",,,"36412","36412","6121","7949","23"
"10949","1758135451.091783000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","7949","357389904","23"
"10950","1758135451.091784000","10.3.7.8","18.8.23.13",,,"36412","36412","6129","1473549","13"
"10951","1758135451.091785000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","1473549","357905301","13"
"10952","1758135451.091789000",,,"2600:300:300c:704::1","2600:300:20e2:a315::1:db85","36412","47510","1473549","357905301","23"
"10953","1758135451.091789000","18.8.23.13","10.3.7.8",,,"36412","36412","6129","1473549","23"
"10954","1758135451.091790000","10.3.7.8","18.8.23.13",,,"36412","36412","6129","1473549","23"
"10955","1758135451.578873000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","1473549","357905301","23"
"10956","1758135451.578901000","10.3.7.70","18.8.23.13",,,"36412","36412","785","86289","3"
"10957","1758135451.578902000","7.193.167.162","10.164.26.130",,,"53706","36412","7437","3253878035","3"
"10958","1758135451.578903000","10.164.26.130","7.193.167.162",,,"36412","53706","7437","3253878035","3"
"10959","1758135451.578904000","18.8.23.13","10.3.7.70",,,"36412","36412","785","7437","3"
"10960","1758135451.892203000","10.3.7.11","18.8.23.13",,,"36412","36412","39215",,"12"
"10961","1758135451.892204000","7.193.167.162","10.164.26.130",,,"53706","36412","106515",,"12"
"10962","1758135451.892204000","10.164.26.130","7.193.167.162",,,"36412","53706","97553","3246943883","23"
"10963","1758135451.892205000","18.8.23.13","10.3.7.11",,,"36412","36412","39213","97553","23"
"10964","1758135451.892205000","10.3.7.11","18.8.23.13",,,"36412","36412","39213","97553","23"
"10965","1758135451.892206000","7.193.167.162","10.164.26.130",,,"53706","36412","97553","3246943883","23"
"10966","1758135452.033796000","10.164.26.130","7.193.167.162",,,"36412","53706","106515","3247209291","11"
"10967","1758135452.033797000","18.8.23.13","10.3.7.11",,,"36412","36412","39215","106515","11"
"10968","1758135452.033798000","10.164.26.130","7.193.167.162",,,"36412","53706","106515","3247209291","23"
"10969","1758135452.033799000","18.8.23.13","10.3.7.11",,,"36412","36412","39215","106515","23"
"10970","1758135452.033799000","10.3.7.11","18.8.23.13",,,"36412","36412","39215","106515","23"
"10971","1758135452.033812000","7.193.167.162","10.164.26.130",,,"53706","36412","106515","3247209291","23"
"10972","1758135453.717435000","10.168.79.2","7.193.167.162",,,"36412","47327","57362","3250475638","0"
"10973","1758135453.717435000","18.8.23.13","10.3.7.34",,,"36412","36412","3633","57362","0"
"10974","1758135453.717436000","10.3.7.34","18.8.23.13",,,"36412","36412","3633","57362","24"
"10975","1758135453.717436000","7.193.167.162","10.168.79.2",,,"47327","36412","57362","3250475638","24"
"10976","1758135454.289175000","10.168.79.2","7.193.167.162",,,"36412","47327","57362","3250475638","23"
"10977","1758135454.289176000","18.8.23.13","10.3.7.34",,,"36412","36412","3633","57362","23"
"10978","1758135454.289176000","10.3.7.34","18.8.23.13",,,"36412","36412","3633","57362","23"
"10979","1758135454.289177000","7.193.167.162","10.168.79.2",,,"47327","36412","57362","3250475638","23"
"10980","1758135455.141123000","10.3.7.11","18.8.23.13",,,"36412","36412","39216",,"12"
"10981","1758135455.397616000","7.193.167.162","10.164.26.130",,,"53706","36412","55820",,"12"
"10982","1758135455.397621000","10.164.26.130","7.193.167.162",,,"36412","53706","55820","3247224558","9"
"10983","1758135455.397622000","18.8.23.13","10.3.7.11",,,"36412","36412","39216","55820","9"
"10984","1758135455.397626000","10.168.79.2","7.193.167.162",,,"36412","47327",,,"41"
"10985","1758135455.397627000","10.3.7.11","18.8.23.13",,,"36412","36412","39216","55820","9"
"10986","1758135455.703419000","7.193.167.162","10.164.26.130",,,"53706","36412","55820","3247224558","9"
"10987","1758135455.703445000","10.3.7.72","18.8.23.13",,,"36412","36412","5403",,"12"
"10988","1758135455.703445000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:2","45732","36412","30223",,"12"
"10989","1758135455.703446000",,,"2001:4888:2010:5092:123:28a:0:2","2001:4888:2010:22:106:4402:1:5273","36412","45732","30223","1520030","9"
"10990","1758135455.703447000","18.8.23.13","10.3.7.72",,,"36412","36412","5403","30223","9"
"10991","1758135455.953683000","10.3.7.72","18.8.23.13",,,"36412","36412","5403","30223","9"
"10992","1758135455.953684000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:2","45732","36412","30223","1520030","9"
"10993","1758135455.994330000","10.3.7.48","18.8.23.13",,,"36412","36412","21964",,"12"
"10994","1758135455.994331000","7.193.167.162","10.176.47.114",,,"57285","36412","17680",,"12"
"10995","1758135456.568588000","10.3.7.48","18.8.23.13",,,"36412","36412","21964","17680","9"
"10996","1758135456.568589000","7.193.167.162","10.176.47.114",,,"57285","36412","17680","30788006","9"
"10997","1758135457.751614000","10.3.7.54","18.8.23.13",,,"36412","36412","5305",,"12"
"10998","1758135457.751620000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","30989",,"12"
"10999","1758135457.751621000","10.3.7.54","18.8.23.13",,,"36412","36412","5306","7437","3"
"11000","1758135457.751622000","7.193.167.162","10.164.26.130",,,"53706","36412","57870","3253878035","3"
"11001","1758135457.751641000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","39692","126789635","23"
"11002","1758135457.751641000","18.8.23.13","10.3.7.54",,,"36412","36412","5304","39692","23"
"11003","1758135457.769456000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","30989","127987698","23"
"11004","1758135457.790936000","10.164.26.130","7.193.167.162",,,"36412","53706","57870","3253878035","3"
"11005","1758135457.790937000","10.3.7.54","18.8.23.13",,,"36412","36412","5304","39692","23"
"11006","1758135457.790937000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","39692","126789635","23"
"11007","1758135457.898970000","18.8.23.13","10.3.7.54",,,"36412","36412","5305","30989","23"
"11008","1758135457.898971000","18.8.23.13","10.3.7.54",,,"36412","36412","5306","57870","3"
"11009","1758135457.898971000","10.3.7.54","18.8.23.13",,,"36412","36412","5305","30989","23"
"11010","1758135457.898972000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","30989","127987698","23"
"11011","1758135457.941135000","10.3.7.70","18.8.23.13",,,"36412","36412","786",,"12"
"11012","1758135457.941136000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","50958",,"12"
"11013","1758135458.090130000","10.3.7.70","18.8.23.13",,,"36412","36412","786","50958","9"
"11014","1758135458.090131000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","50958","1383785","9"
"11015","1758135458.859948000","10.192.10.2","7.193.167.162",,,"36412","32922",,,"41"
"11016","1758135459.708410000","10.3.7.7","18.8.23.13",,,"36412","36412","20505","30733","18"
"11017","1758135459.708410000","7.193.167.162","10.164.26.130",,,"53706","36412","30733","3246957721","18"
"11018","1758135459.708411000","10.164.26.130","7.193.167.162",,,"36412","53706","30733","3246957721","23"
"11019","1758135459.708428000","18.8.23.13","10.3.7.7",,,"36412","36412","20505","30733","23"
"11020","1758135459.708428000","10.3.7.7","18.8.23.13",,,"36412","36412","20505","30733","23"
"11021","1758135459.708429000","7.193.167.162","10.164.26.130",,,"53706","36412","30733","3246957721","23"
"11022","1758135461.249868000","10.3.7.4","18.8.23.13",,,"36412","36412","1712","57870","3"
"11023","1758135461.249869000","7.193.167.162","10.164.26.130",,,"53706","36412","53772","3253878035","3"
"11024","1758135461.249869000","10.164.26.130","7.193.167.162",,,"36412","53706","53772","3253878035","3"
"11025","1758135461.249870000","18.8.23.13","10.3.7.4",,,"36412","36412","1712","53772","3"
"11026","1758135463.001281000","10.3.7.23","18.8.23.13",,,"36412","36412","11133","94739","3"
"11027","1758135463.001288000","7.193.167.162","10.168.71.2",,,"44844","36412","98833","2178017552","3"
"11028","1758135463.001289000","10.168.71.2","7.193.167.162",,,"36412","44844","98833","2178017552","3"
"11029","1758135463.001289000","18.8.23.13","10.3.7.23",,,"36412","36412","11133","98833","3"
"11030","1758135464.318717000","10.3.7.72","18.8.23.13",,,"36412","36412","5404",,"12"
"11031","1758135464.318718000","7.193.167.162","10.165.94.130",,,"41712","36412","33040",,"12"
"11032","1758135464.318719000","10.165.94.130","7.193.167.162",,,"36412","41712","31757","2175165698","23"
"11033","1758135464.318719000","18.8.23.13","10.3.7.72",,,"36412","36412","5401","31757","23"
"11034","1758135464.318720000","10.165.94.130","7.193.167.162",,,"36412","41712","33040","2175328641","11"
"11035","1758135464.318721000","10.165.94.130","7.193.167.162",,,"36412","41712","33040","2175328641","23"
"11036","1758135464.318739000","18.8.23.13","10.3.7.72",,,"36412","36412","5404","33040","11"
"11037","1758135464.318739000","18.8.23.13","10.3.7.72",,,"36412","36412","5404","33040","23"
"11038","1758135464.318740000","10.3.7.72","18.8.23.13",,,"36412","36412","5401","31757","23"
"11039","1758135464.318740000","10.3.7.72","18.8.23.13",,,"36412","36412","5404","33040","23"
"11040","1758135464.318741000","7.193.167.162","10.165.94.130",,,"41712","36412","31757","2175165698","23"
"11041","1758135464.318742000","7.193.167.162","10.165.94.130",,,"41712","36412","33040","2175328641","23"
"11042","1758135464.610407000","10.3.7.34","18.8.23.13",,,"36412","36412","3638",,"12"
"11043","1758135464.610408000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:42","55780","36412","71698",,"12"
"11044","1758135464.610409000",,,"2001:4888:2010:5092:123:28a:0:42","2001:4888:2010:22:106:4402:1:5273","36412","55780","15631","2003000","23"
"11045","1758135464.610409000","18.8.23.13","10.3.7.34",,,"36412","36412","3635","15631","23"
"11046","1758135464.610410000","10.3.7.34","18.8.23.13",,,"36412","36412","3635","15631","23"
"11047","1758135464.610410000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:42","55780","36412","15631","2003000","23"
"11048","1758135464.610426000",,,"2001:4888:2010:5092:123:28a:0:42","2001:4888:2010:22:106:4402:1:5273","36412","55780","71698","2181637","11"
"11049","1758135464.610427000",,,"2001:4888:2010:5092:123:28a:0:42","2001:4888:2010:22:106:4402:1:5273","36412","55780","71698","2181637","23"
"11050","1758135465.633785000","18.8.23.13","10.3.7.34",,,"36412","36412","3638","71698","11"
"11051","1758135465.633792000","18.8.23.13","10.3.7.34",,,"36412","36412","3638","71698","23"
"11052","1758135465.633793000","10.3.7.34","18.8.23.13",,,"36412","36412","3638","71698","23"
"11053","1758135465.633794000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:42","55780","36412","71698","2181637","23"
"11054","1758135467.141639000","10.3.7.72","18.8.23.13",,,"36412","36412","5397","74001","18"
"11055","1758135467.141639000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","74001","133898438","18"
"11056","1758135467.141657000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","74001","133898438","23"
"11057","1758135467.141657000","18.8.23.13","10.3.7.72",,,"36412","36412","5397","74001","23"
"11058","1758135467.141658000","10.3.7.72","18.8.23.13",,,"36412","36412","5397","74001","23"
"11059","1758135467.141658000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","74001","133898438","23"
"11060","1758135467.366156000","10.3.7.49","18.8.23.13",,,"36412","36412","3888",,"12"
"11061","1758135467.366156000","7.193.167.162","10.168.79.2",,,"47327","36412","60428",,"12"
"11062","1758135467.366157000","10.168.79.2","7.193.167.162",,,"36412","47327","90899","3250598610","23"
"11063","1758135467.366157000","18.8.23.13","10.3.7.49",,,"36412","36412","3887","90899","23"
"11064","1758135467.393996000","10.168.79.2","7.193.167.162",,,"36412","47327","60428","3250738598","11"
"11065","1758135467.393997000","10.168.79.2","7.193.167.162",,,"36412","47327","60428","3250738598","23"
"11066","1758135467.393998000","18.8.23.13","10.3.7.49",,,"36412","36412","3888","60428","11"
"11067","1758135467.393999000","18.8.23.13","10.3.7.49",,,"36412","36412","3888","60428","23"
"11068","1758135467.393999000","10.3.7.49","18.8.23.13",,,"36412","36412","3887","90899","23"
"11069","1758135467.394000000","10.3.7.49","18.8.23.13",,,"36412","36412","3888","60428","23"
"11070","1758135467.394001000","7.193.167.162","10.168.79.2",,,"47327","36412","90899","3250598610","23"
"11071","1758135467.394001000","7.193.167.162","10.168.79.2",,,"47327","36412","60428","3250738598","23"
"11072","1758135468.305125000","10.3.7.26","18.8.23.13",,,"36412","36412","1453",,"12"
"11073","1758135468.305126000","7.193.167.162","10.165.92.130",,,"52371","36412","89361",,"12"
"11074","1758135468.305126000","10.165.92.130","7.193.167.162",,,"36412","52371","16144","1099897013","23"
"11075","1758135468.305127000","18.8.23.13","10.3.7.26",,,"36412","36412","1452","16144","23"
"11076","1758135468.305127000","10.165.92.130","7.193.167.162",,,"36412","52371","89361","1100172304","11"
"11077","1758135468.305143000","18.8.23.13","10.3.7.26",,,"36412","36412","1453","89361","11"
"11078","1758135468.305143000","10.3.7.26","18.8.23.13",,,"36412","36412","1452","16144","23"
"11079","1758135468.305144000","7.193.167.162","10.165.92.130",,,"52371","36412","16144","1099897013","23"
"11080","1758135468.305144000","10.3.7.26","18.8.23.13",,,"36412","36412","1453","89361","13"
